Expiry,Class,Scheme,IC,Entropy,Length,Z_Length,TFIDF_S,TFIDF_H,TFIDF_J
356665658,0,0,0.13333334,1.9182959,6,-0.6487243154154813,0.0,0.0,1.1699250014423124
41305673,0,0,0.13333334,1.9182959,6,-0.6487243154154813,0.0,0.0,1.1699250014423124
0,0,0,0.0,2.0,4,-0.6979945165862773,0.0,0.0,1.1699250014423124
72604431,0,0,0.08888889,2.6464393,10,-0.5865884600854132,0.0,0.0,0.0
0,0,0,0.024615385,4.180833,26,0.5865884600854132,0.0,0.0,0.0
72604468,0,0,1.0,-0.0,1,-1.246500477681503,0.0,0.0,0.0
72604468,1,0,0.04761905,2.5216405,7,-0.8065591326174432,0.0,0.5849625007211562,0.0
72604468,1,0,0.06451613,3.4803379,32,1.0265298051494731,0.0,0.5849625007211562,0.0
0,0,0,0.058467742,3.6167293,32,1.0265298051494731,0.0,0.5849625007211562,0.0
104136791,1,0,0.01468461,5.821076,331,1.980270213760213,0.0,0.0,0.0
104136791,1,0,0.014705882,3.8521688,17,-0.7165289992787884,0.0,0.8073549220576041,0.0
104136791,1,0,0.014705882,3.8521688,17,-0.7165289992787884,1.222392421336448,0.8073549220576041,0.0
104136791,0,0,0.010695187,4.734522,34,-0.5705239463435559,0.0,0.0,0.0
104136791,0,0,0.021390375,4.4548225,34,-0.5705239463435559,1.222392421336448,0.0,0.0
104136791,0,0,0.031140352,4.7379184,96,-0.038034929756237075,0.0,0.0,0.0
56875996,0,0,0.012823069,5.631375,174,0.6318706072407123,0.0,0.8073549220576041,0.0
72664551,1,0,1.0,-0.0,1,-0.9946421351919676,0.0,0.0,0.0
0,1,0,0.014705882,5.660797,136,2.5021466213422934,0.0,1.3219280948873624,0.0
72923753,0,0,1.0,-0.0,1,-0.9946421351919676,0.0,0.0,1.0
127528553,0,0,0.01352657,4.9960694,46,0.17095411698611948,0.0,0.0,1.0
104286958,0,0,0.06984127,3.5595315,36,-0.08806727238678877,0.0,1.3219280948873624,0.0
0,0,0,0.052380953,3.808271,36,-0.08806727238678877,0.0,1.3219280948873624,0.0
104243771,0,0,0.053968254,3.7810361,36,-0.08806727238678877,0.0,0.0,1.0
104243771,0,0,0.20855615,2.3407001,34,-0.1398715502613704,0.0,0.0,1.0
41130371,0,0,0.10606061,2.751629,12,-0.7097186068817686,0.0,0.0,1.0
41130371,0,0,0.03766234,3.8680093,56,0.42997550635902776,0.0,0.0,1.0
104378182,0,0,0.008333334,3.875,16,-0.3711387603013238,0.0,0.0,0.0
72842188,0,0,0.04761905,2.5216405,7,-0.4393071040301384,0.0,0.0,0.0
72842188,0,0,0.008333334,3.875,16,-0.3711387603013238,0.0,0.0,0.0
88641579,0,0,0.09686609,3.2319462,27,-0.2878218957438838,0.0,0.0,1.0
0,1,0,0.049242426,3.7407713,33,-0.2423763332580074,0.0,0.0,1.0
56858197,0,0,0.04637097,3.6403196,32,-0.24995059367232014,0.0,0.0,1.0
56858197,0,0,0.028248588,4.4968348,60,-0.03787130207156365,0.0,0.0,1.0
56858197,0,0,0.1,1.921928,5,-0.4544556248587639,0.0,0.0,1.0
41308016,0,0,0.008333334,3.875,16,-0.3711387603013238,0.0,0.0,0.0
43898217,0,0,0.091878,4.314886,438,2.8251991345386487,0.0,0.0,1.0
43744951,0,0,0.030303031,3.732159,22,-0.9192208525852448,0.0,0.0,0.0
43744967,1,0,0.014102564,4.753056,40,-0.7717084423635413,0.0,0.0,0.0
43744977,1,0,0.07258064,3.477217,32,-0.8372695135731874,0.0,1.5849625007211563,0.0
104268177,0,0,0.054227587,4.8195534,279,1.1869285600246327,0.0,0.0,0.0
41154777,0,0,0.083358936,4.365685,280,1.1951236939258385,0.0,0.0,0.0
104311377,0,0,0.07188916,4.3924484,152,0.1461465545715026,0.0,0.0,0.0
104139825,0,0,0.06719368,3.4642346,23,-0.37270174161344005,0.0,0.0,0.0
41068426,0,0,1.0,-0.0,1,-0.5138501320210339,0.0,0.0,0.45943161863729726
356427828,0,0,1.0,-0.0,1,-0.5138501320210339,0.0,0.0,0.0
0,0,0,0.021978023,3.3787835,14,-0.43044426496200117,1.4594316186372973,0.0,0.0
356427828,1,0,0.06025641,3.7134607,40,-0.2636325308439357,1.4594316186372973,1.8744691179161412,0.0
41069624,0,0,0.07584119,4.4089603,473,2.5144244258146164,0.0,0.0,0.45943161863729726
0,0,0,0.0,1.0,2,-0.5074342960934161,0.0,0.0,0.0
43659824,0,0,0.044444446,2.9219282,10,-0.4561076086724728,0.0,0.0,0.45943161863729726
88328635,0,0,0.07816092,3.406239,30,-0.3277908901201147,0.0,0.0,0.0
72603841,0,0,1.0,-0.0,1,-0.5138501320210339,0.0,0.0,0.45943161863729726
0,0,0,0.016812267,5.6924562,297,1.3852373025538656,1.4594316186372973,1.8744691179161412,0.0
207145008,0,0,0.06570049,3.718789,46,1.415115446867714,0.0,1.5849625007211563,0.0
0,0,0,0.0,1.0,2,-0.551150226674794,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.551150226674794,0.0,0.0,0.0
41221535,0,0,0.0,1.0,2,-0.551150226674794,0.0,0.0,0.0
0,0,0,0.0,2.321928,5,-0.41708665802416844,0.0,0.0,0.16992500144231237
49778738,0,0,0.24444444,1.9609641,10,-0.1936473769397925,0.0,0.0,0.16992500144231237
43813546,1,0,0.03220339,4.591993,60,2.040745433903967,2.1699250014423126,1.5849625007211563,0.0
43813546,0,0,1.0,-0.0,1,-0.5958380828916692,0.0,0.0,0.0
72671146,0,0,1.0,-0.0,1,-0.5958380828916692,0.0,0.0,0.0
356668694,0,0,0.062184874,3.6855881,35,-0.07444846929407938,0.0,0.0,0.8073549220576041
72844711,0,0,0.14285715,2.1556392,8,-0.4882943721346973,0.0,0.0,0.0
72844711,1,0,0.07258064,3.4803379,32,-0.12043134738748136,0.0,0.0,0.0
72844711,0,0,0.04761905,2.5216405,7,-0.5036219981658313,0.0,0.0,0.0
356668728,0,0,0.13333334,1.9182959,6,-0.5189496241969653,0.0,0.0,0.8073549220576041
41308743,0,0,0.13333334,1.9182959,6,-0.5189496241969653,0.0,0.0,0.8073549220576041
356668729,0,0,0.12508813,3.7247221,185,2.22469543537602,0.0,0.0,0.8073549220576041
72660540,1,0,0.04761905,2.5216405,7,-0.3443747309573465,0.0,0.0,0.0
72660540,1,0,0.04761905,2.5216405,7,-0.3443747309573465,0.0,0.0,0.0
72660540,1,0,1.0,-0.0,1,-0.7793743911139948,0.0,0.0,0.0
72660540,1,0,0.032258064,3.7928379,32,1.4681238530286878,0.0,0.0,0.0
72574398,0,0,0.016129032,4.41391,32,-0.6271941664060618,0.0,0.0,0.0
72228797,0,0,0.0,2.0,4,-0.7144921116887614,0.0,0.0,0.0
72228797,0,0,0.020337438,5.6227136,646,1.287125062293136,1.5849625007211563,0.5849625007211562,0.0
72228797,1,0,0.020990232,5.5681014,646,1.287125062293136,0.0,0.5849625007211562,0.0
356484799,0,0,0.01573499,5.1325054,70,-0.5087183835223981,0.0,0.5849625007211562,0.0
0,0,0,1.0,-0.0,1,-0.7238454629690506,0.0,0.0,0.0
0,0,0,0.016129032,4.22641,32,1.3066384252046424,0.0,0.0,0.0
41833565,0,0,0.0,2.321928,5,-0.7686108383556719,0.0,0.0,0.5849625007211562
0,0,0,0.14285715,2.5216405,14,-0.0768610838355672,0.0,0.0,0.5849625007211562
72764766,0,0,1.0,-0.0,1,-1.0760551736979407,0.0,0.0,0.5849625007211562
72764766,0,0,0.083333336,2.2810361,9,-0.4611665030134032,0.0,0.0,0.5849625007211562
0,0,0,0.010080645,4.6875,32,1.3066384252046424,0.0,0.0,0.5849625007211562
43820782,0,0,0.071428575,2.5,8,-0.5380275868489703,1.0,0.7776075786635519,0.0
43820782,0,0,0.04761905,2.5216405,7,-0.6148886706845376,1.0,0.7776075786635519,0.0
0,0,0,0.054435484,3.7028196,32,1.3066384252046424,1.0,0.7776075786635519,0.0
43820782,1,0,0.04761905,2.5216405,7,-0.6148886706845376,1.0,0.7776075786635519,0.0
0,1,0,0.06048387,3.6136086,32,1.3066384252046424,1.0,0.7776075786635519,0.0
0,0,0,1.0,-0.0,1,-1.0760551736979407,0.0,0.7776075786635519,0.0
72672662,0,0,0.0,1.5849625,3,-0.3397168542542744,0.0,0.0,0.0
56688662,0,0,0.07619048,3.4620378,36,-0.2467997038474296,0.0,0.0,0.0
356496662,0,0,0.08888889,3.4959066,36,-0.2467997038474296,0.0,0.0,1.2016338611696504
356496672,0,0,0.05263158,4.4665093,115,-0.024361677115892124,0.0,0.0,1.2016338611696504
0,0,0,0.0,2.321928,5,-0.3340855118053747,0.0,0.0,0.0
356496693,0,0,0.13767225,3.5926027,128,0.012242048801955818,0.0,0.0,1.2016338611696504
356496693,0,0,0.13333334,1.9182959,6,-0.33126984058092485,0.0,0.0,1.2016338611696504
41136709,0,0,0.06579559,4.3645086,450,0.9188881830748048,0.0,0.0,1.2016338611696504
0,0,0,0.0,2.0,4,-0.3369011830298245,0.0,0.0,1.2016338611696504
0,0,0,1.0,-0.0,1,-0.34534819670317407,0.0,0.0,1.2016338611696504
0,0,0,1.0,-0.0,1,-0.34534819670317407,0.0,0.0,1.2016338611696504
0,0,0,0.0,2.0,4,-0.3369011830298245,0.0,0.0,1.2016338611696504
72672695,0,0,0.083333336,2.6416042,9,-0.32282282690757536,0.0,0.0,1.2016338611696504
72672695,0,0,0.0,1.0,2,-0.34253252547872426,0.0,0.0,1.2016338611696504
0,0,1,0.20512821,1.9500637,13,-0.311560142009776,0.0,0.0,1.2016338611696504
43728695,0,0,0.15384616,2.4996982,13,-0.311560142009776,0.0,0.0,1.2016338611696504
104208695,0,0,0.07188161,3.6961632,44,-0.2242743340518309,0.0,0.0,0.0
0,0,0,0.04,3.6430743,25,-0.27777208731637787,0.0,0.0,1.2016338611696504
56688696,0,0,0.06825397,3.5860486,36,-0.2467997038474296,0.0,2.2016338611696504,0.0
56688696,0,0,0.01754386,3.826875,19,-0.2946661146630769,0.0,2.2016338611696504,0.0
56688696,0,0,0.0,2.0,4,-0.3369011830298245,0.0,0.0,0.0
56688696,0,0,0.027995903,5.251401,203,0.22341739063569394,0.0,2.2016338611696504,0.0
56688695,1,0,0.060568538,4.9137692,1687,4.401873487719259,0.0,2.2016338611696504,0.0
0,0,0,1.0,-0.0,1,-0.4833163479896218,0.0,0.0,1.0
72569105,0,0,1.0,-0.0,1,-0.4833163479896218,0.0,0.0,1.0
72655506,0,0,1.0,-0.0,1,-0.4833163479896218,0.0,0.0,1.0
41205937,0,0,1.0,-0.0,1,-0.4833163479896218,0.0,1.0,0.0
72188800,0,0,0.06184012,4.080462,52,-0.08142829775912108,0.0,0.0,1.0
198799538,1,0,0.015058627,5.7920394,318,2.014693689717608,0.0,1.0,0.0
777483658,0,0,0.054113925,4.020516,80,0.9337309043902613,0.0,0.0,0.0
88476708,0,0,0.10461538,3.1463485,26,-0.5789131607219619,0.0,0.0,0.5849625007211562
41573319,0,0,1.0,-0.0,1,-1.2792113390146578,0.0,0.0,0.5849625007211562
41141331,0,0,0.03732001,4.511877,83,1.0177666857853849,0.0,0.0,0.5849625007211562
41141634,0,0,1.0,-0.0,1,-1.2792113390146578,0.0,0.0,0.0
0,1,0,0.015651016,5.195408,78,0.8777070501268457,0.0,1.2630344058337937,0.0
0,0,0,0.01898734,5.0497475,80,0.9337309043902613,2.0,1.2630344058337937,0.0
777483658,1,0,0.016317016,5.276799,78,0.8777070501268457,0.0,1.2630344058337937,0.0
777483658,0,0,0.017192982,5.1029334,76,0.82168319586343,2.0,1.2630344058337937,0.0
0,0,0,0.025609756,4.305859,41,-0.15873425374634434,0.0,0.0,0.5849625007211562
777483659,0,0,0.030303031,3.251629,12,-0.9710801405658717,0.0,0.0,0.0
0,0,0,0.16666667,1.5,4,-1.1951755576195344,0.0,0.0,0.5849625007211562
207145007,0,0,0.07342995,3.621389,46,-0.7071067811865476,0.0,1.0,0.0
0,1,0,0.04853042,4.1799774,77,0.7071067811865476,0.0,1.0,0.0
0,0,0,0.2,1.7924813,6,-0.5136458834683436,0.0,0.0,0.0
352175888,0,0,1.0,-0.0,1,-0.5332852848950743,0.0,0.0,0.37851162325372983
41222292,0,0,0.046666667,3.7794707,25,-0.4390161580467666,0.0,0.0,0.37851162325372983
356495908,1,0,0.01625187,5.623826,172,0.13838224389911843,0.0,1.7004397181410922,0.0
0,0,0,0.012770254,5.7322016,184,0.1855168073232723,2.700439718141092,1.7004397181410922,0.0
356495908,0,0,0.04637097,3.7417293,32,-0.4115209960493435,0.0,0.0,0.0
356495930,0,0,0.04729328,4.498077,932,3.1235712607621977,0.0,0.0,0.0
0,0,0,0.01684397,4.8553886,48,-0.348674911483805,0.0,0.0,0.37851162325372983
0,0,0,0.33333334,0.91829586,3,-0.5254295243243821,0.0,0.0,0.37851162325372983
104207931,0,0,0.012121212,5.122002,55,-0.3211797494863819,0.0,1.7004397181410922,0.0
42345531,0,0,0.06386555,3.821442,35,-0.399737355193305,0.0,0.0,0.0
0,0,0,0.02796994,5.1520743,284,0.5783048358578879,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.5332852848950743,0.0,0.0,0.0
356514738,0,0,0.06554622,3.6500134,35,0.09704399951175054,0.0,0.0,2.115477217419936
88490128,0,0,0.088319086,3.2282474,27,-0.07116559964195035,0.0,0.0,2.115477217419936
41155339,0,0,1.0,-0.0,1,-0.6178467968914783,0.0,0.0,2.115477217419936
72690741,0,0,0.073015876,3.488555,36,0.11807019940596315,0.0,0.0,2.115477217419936
0,0,0,0.052380953,3.7736843,36,0.11807019940596315,0.0,0.0,2.115477217419936
42114399,0,0,0.0,2.0,4,-0.5547681972088404,0.0,0.0,2.115477217419936
41163999,0,0,0.0,2.0,4,-0.5547681972088404,0.0,0.0,2.115477217419936
41163999,0,0,1.0,-0.0,1,-0.6178467968914783,0.0,0.0,2.115477217419936
0,0,0,0.075,3.2028196,16,-0.30245379847828907,0.0,0.0,2.115477217419936
43746752,0,0,1.0,-0.0,1,-0.6178467968914783,0.0,0.0,2.115477217419936
72690757,0,0,0.04761905,2.5216405,7,-0.49168959752620256,0.0,0.0,0.0
72690757,1,0,0.04761905,2.5216405,7,-0.49168959752620256,0.0,0.0,0.0
72690757,0,0,0.04761905,3.3232315,15,-0.3234799983725017,0.0,0.0,0.0
41241163,0,0,0.07311828,3.428899,31,0.012939199934900097,0.0,0.0,0.0
356514831,0,0,0.12167476,3.7294564,132,2.136585389250374,0.0,0.0,2.115477217419936
356514831,0,0,0.13333334,1.9182959,6,-0.5127157974204152,0.0,0.0,2.115477217419936
41154846,0,0,0.13333334,1.9182959,6,-0.5127157974204152,0.0,0.0,2.115477217419936
41156632,0,0,0.06837607,3.4723248,27,-0.07116559964195035,0.0,0.0,2.115477217419936
72777232,0,0,0.06837607,3.4723248,27,-0.07116559964195035,0.0,0.0,2.115477217419936
0,0,0,0.04276105,4.4846864,224,4.070995779517934,0.0,0.0,2.115477217419936
72690832,1,0,0.06666667,3.6068442,40,0.2021749989828136,0.0,0.0,0.0
554902000,0,0,0.015151516,3.251629,12,-0.38655859805513954,0.0,0.0,2.115477217419936
554902000,0,0,0.015151516,3.251629,12,-0.38655859805513954,0.0,0.0,2.115477217419936
104226833,0,0,0.05079365,3.8610523,36,0.11807019940596315,0.0,0.0,2.115477217419936
43746838,0,0,0.06666667,3.9766376,46,0.32833219834808924,0.0,0.0,2.115477217419936
43746838,0,0,1.0,-0.0,1,-0.6178467968914783,0.0,0.0,2.115477217419936
356525196,0,0,0.07058824,3.6243963,35,0.40141815728073454,0.0,0.0,1.0
72701198,0,0,0.0,3.321928,10,-0.3705398374899088,0.0,0.0,1.0
88500588,0,0,0.083076924,3.3244998,26,0.12351327916330294,0.0,0.0,1.0
72701209,0,0,0.24444444,1.9609641,10,-0.3705398374899088,0.0,0.0,0.0
72701209,0,0,1.0,-0.0,1,-0.6484447156073404,0.0,0.0,0.0
72701256,0,0,1.0,-0.0,1,-0.6484447156073404,0.0,0.0,0.0
72701256,1,0,0.0,2.807355,7,-0.46317479686238605,0.0,2.0,0.0
72701256,1,0,0.06048387,3.6167293,32,0.30878319790825737,0.0,2.0,0.0
0,0,0,0.038306452,3.7181392,32,0.30878319790825737,0.0,2.0,0.0
72701265,0,0,1.0,-0.0,1,-0.6484447156073404,0.0,0.0,1.0
72701270,0,0,1.0,-0.0,1,-0.6484447156073404,0.0,0.0,0.0
356525271,0,0,0.122908466,3.7310054,128,3.273101897827528,0.0,0.0,1.0
356525271,0,0,0.13333334,1.9182959,6,-0.4940531166532118,0.0,0.0,1.0
41165286,0,0,0.13333334,1.9182959,6,-0.4940531166532118,0.0,0.0,1.0
198931673,0,0,0.10449927,3.3178947,53,0.9572279135155978,0.0,0.0,1.0
198931673,0,0,0.33333334,0.91829586,3,-0.586688076025689,0.0,0.0,1.0
41305394,0,0,1.0,-0.0,1,-0.7796147926912221,0.0,0.0,0.8073549220576041
0,0,0,0.012265046,5.7846427,230,0.9780821309150072,0.0,0.0,0.0
72861686,1,0,0.059894085,3.951107,328,1.7302843078294636,0.0,1.222392421336448,0.0
0,0,0,0.0,1.0,2,-0.7719392602737276,0.0,1.222392421336448,0.0
41312010,0,0,0.06031746,3.68426,36,-0.5109711580789164,0.0,0.0,0.8073549220576041
0,0,0,0.0,2.0,4,-0.7565881954387388,0.0,0.0,0.8073549220576041
221304814,0,0,0.03595638,4.762567,117,0.11074696773813424,0.0,0.0,0.8073549220576041
0,0,0,1.0,-0.0,1,-1.1547005383792517,0.0,0.0,0.0
42367021,1,0,0.028225806,4.2028193,32,0.5773502691896257,0.0,0.0,0.0
72607025,0,0,0.022177419,4.4375,32,0.5773502691896257,0.0,0.0,0.0
72693949,0,0,0.04743083,3.5555332,23,0.5240002587656238,0.0,0.0,0.0
41762749,0,0,0.027777778,2.947703,9,-0.291111254869791,0.0,0.0,0.0
41762749,0,0,0.0,1.0,2,-0.6986670116874985,0.0,0.0,0.0
41157985,0,0,0.035714287,2.75,8,-0.3493335058437492,0.0,0.0,0.11547721741993588
0,1,0,0.018461538,4.238901,26,0.6986670116874985,2.115477217419936,1.7004397181410922,0.0
41762763,0,0,0.04576271,4.0005484,60,2.6782235448020772,0.0,0.0,0.0
72693963,0,0,0.0,0.91829586,3,-0.6404447607135402,0.0,0.0,0.0
46431963,0,0,0.0,2.321928,5,-0.5240002587656238,0.0,0.0,0.0
46431963,0,0,0.0,2.321928,5,-0.5240002587656238,0.0,0.0,0.0
987932763,0,0,0.06854839,3.5070488,32,1.0480005175312477,2.115477217419936,1.7004397181410922,0.0
49196763,0,0,1.0,-0.0,1,-0.7568892626614566,0.0,1.7004397181410922,0.0
46341975,0,0,1.0,-0.0,1,-0.7568892626614566,0.0,0.0,0.11547721741993588
0,0,0,0.0,2.807355,7,-0.4075557568177074,0.0,0.0,0.0
0,0,0,0.060641628,3.8339944,72,1.2403520709577653,0.0,0.0,0.0
356498369,0,0,0.06666667,3.6287043,36,0.134403475181182,0.0,0.0,2.0
198818370,0,0,0.018390805,4.3898983,30,-0.04992129078158189,0.0,0.0,2.0
72674377,1,0,0.02877193,4.7031894,76,1.3632352482662746,0.0,0.0,0.0
72674377,1,0,0.02877193,4.7031894,76,1.3632352482662746,0.0,0.0,0.0
0,0,0,0.14102565,2.4116023,13,-0.5721747943427463,0.0,0.0,2.0
198818380,0,0,0.01754386,3.826875,19,-0.3878500283799824,0.0,0.0,2.0
41140180,0,0,1.0,-0.0,1,-0.9408243262682741,0.0,0.0,2.0
198818380,0,0,0.17777778,2.121928,10,-0.6643371773241282,0.0,0.0,2.0
72674381,0,0,0.0,2.321928,5,-0.8179411489597648,0.0,0.0,2.0
198818383,0,0,0.33333334,0.91829586,3,-0.8793827376140194,0.0,0.0,2.0
356498385,0,0,0.14132303,3.462848,97,2.008371929135948,0.0,0.0,2.0
356498385,0,0,0.13333334,1.9182959,6,-0.7872203546326375,0.0,0.0,2.0
41138400,0,0,0.13333334,1.9182959,6,-0.7872203546326375,0.0,0.0,2.0
198904786,0,0,0.15239477,2.9529526,53,0.6566569787423464,0.0,0.0,2.0
198904786,0,0,0.33333334,0.91829586,3,-0.8793827376140194,0.0,0.0,2.0
41154485,0,0,1.0,-0.0,1,-1.0168689170623275,0.0,0.0,0.0
88403476,0,0,0.122507125,2.9802153,27,0.6018203794858674,0.0,0.0,0.16992500144231237
356428092,1,0,0.1388889,2.1971598,9,-0.5188106719705752,0.0,0.0,0.0
356428092,1,0,0.058467742,3.628928,32,0.9131067826682125,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.8300970751529204,0.0,0.0,0.0
0,0,1,0.049786627,3.8828142,38,1.2866504664870269,0.0,2.1699250014423126,0.0
0,0,0,0.049786627,3.8828142,38,1.2866504664870269,0.0,0.0,0.0
356428092,0,0,0.0,1.0,2,-0.9546116364258584,0.0,0.0,0.0
0,0,0,0.1,1.921928,5,-0.7678397945164513,0.0,0.0,0.16992500144231237
0,1,0,0.05645161,3.6442475,32,-0.20273822187064838,0.0,1.8073549220576042,0.0
56621680,0,0,0.022222223,3.121928,10,-0.5015103383116039,0.0,0.0,0.0
0,0,0,0.15157895,3.4449778,76,0.39480601101126256,0.0,0.0,0.0
356429683,0,0,0.07619048,3.5046935,36,-0.14841601888138375,0.0,0.0,0.8073549220576041
88405077,0,0,0.07692308,3.349693,26,-0.2842215263545453,0.0,0.0,0.8073549220576041
56621746,0,0,0.17857143,1.905639,8,-0.5286714398062361,0.0,1.8073549220576042,0.0
56621746,0,0,0.04761905,2.5216405,7,-0.5422519905535523,0.0,1.8073549220576042,0.0
356429779,0,0,0.14176829,3.5839849,288,3.2738827694422876,0.0,0.0,0.8073549220576041
356429779,0,0,0.13333334,1.9182959,6,-0.5558325413008685,0.0,0.0,0.8073549220576041
41069794,0,0,0.13333334,1.9182959,6,-0.5558325413008685,0.0,0.0,0.8073549220576041
198836180,0,0,0.10449927,3.2994473,53,0.08245334382299092,0.0,0.0,0.8073549220576041
198836180,0,0,0.33333334,0.91829586,3,-0.5965741935428169,0.0,0.0,0.8073549220576041
0,0,0,0.05368382,4.058735,74,0.3676449095166302,0.0,0.0,0.0
72605779,0,0,0.04637097,3.686278,32,-0.20273822187064838,0.0,0.0,0.0
41910060,0,0,0.0,2.807355,7,-0.4370794145242109,0.0,0.0,0.0
42514860,0,0,0.0,1.5849625,3,-0.5554153258801108,0.0,0.0,0.0
42514860,0,0,0.04761905,2.5216405,7,-0.4370794145242109,0.0,0.0,0.0
42514860,0,0,0.1,1.921928,5,-0.49624737020216086,0.0,0.0,0.0
42514860,0,0,0.0,2.0,4,-0.5258313480411358,0.0,0.0,0.0
42514860,0,0,0.014705882,3.7345216,17,-0.14123963613446117,0.0,0.0,0.0
42514860,0,0,0.06666667,2.251629,6,-0.4666633923631859,0.0,0.0,0.0
72841260,0,0,0.04710145,3.6368423,24,0.06584820873836368,0.0,0.0,0.0
43897266,0,0,0.051948052,3.5383105,22,0.006680253060413725,0.0,0.0,1.0473057147783569
72841266,0,0,0.1778672,3.07563,71,1.4562951671701876,0.0,0.0,1.0473057147783569
41910067,0,0,0.03076923,4.0269866,26,0.12501616441631364,0.0,0.0,0.0
43897268,0,0,0.0,2.5849626,6,-0.4666633923631859,0.0,0.0,1.0473057147783569
336742000,0,0,0.064935066,3.4771752,22,0.006680253060413725,0.0,0.0,1.0473057147783569
41307071,0,0,0.044444446,2.9219282,10,-0.348327481007286,0.0,0.0,1.0473057147783569
104377274,0,0,0.12865497,2.7603137,19,-0.0820716804565112,0.0,0.0,1.0473057147783569
43897292,1,0,0.027692307,4.0560207,26,0.12501616441631364,0.0,0.0,0.0
72841292,0,0,0.052419353,3.7417293,32,0.3025200314501635,0.0,0.0,0.0
72841292,0,0,0.04894274,5.066752,184,4.79928466297436,0.0,0.0,0.0
72841292,0,0,0.015510204,4.848367,50,0.8350316325517131,0.0,0.0,0.0
43897305,0,0,1.0,-0.0,1,-0.6145832815580607,0.0,0.0,1.0473057147783569
41391705,0,0,1.0,-0.0,1,-0.6145832815580607,0.0,0.0,1.0473057147783569
41478075,0,0,0.104761906,2.7898982,15,-0.2004075918124111,0.0,0.0,1.0473057147783569
41307106,0,0,0.04347826,3.6682959,24,0.06584820873836368,0.0,0.0,0.0
41307108,0,0,0.0,2.0,4,-0.5258313480411358,0.0,0.0,1.0473057147783569
0,0,0,0.0,2.0,4,-0.5258313480411358,0.0,0.0,1.0473057147783569
104463708,0,0,0.049242426,3.7865222,33,0.33210400928913847,0.0,0.0,1.0473057147783569
41307108,0,0,0.0,2.0,4,-0.5258313480411358,0.0,0.0,1.0473057147783569
46489308,0,0,0.04411765,3.4548223,17,-0.14123963613446117,0.0,0.0,1.0473057147783569
0,0,1,0.20512821,1.9500637,13,-0.25957554749036105,0.0,0.0,1.0473057147783569
0,0,0,0.080882356,2.7333717,17,-0.14123963613446117,0.0,0.0,1.0473057147783569
43897311,0,0,1.0,-0.0,1,-0.6145832815580607,0.0,0.0,1.0473057147783569
356486321,0,0,0.06349207,3.5623055,36,-0.30507508234412817,0.0,0.0,0.0
0,1,0,0.054435484,3.7181392,32,-0.3286937983965768,1.5849625007211563,0.2630344058337938,0.0
0,1,0,1.0,-0.0,1,-0.5117388478030537,0.0,0.2630344058337938,0.0
41126638,0,0,1.0,-0.0,1,-0.5117388478030537,0.0,0.0,0.0
356486356,0,0,0.032608695,3.6053886,24,-0.3759312305014741,0.0,0.2630344058337938,0.0
777483651,0,0,0.0200116,5.5548854,432,2.033177806848286,0.0,0.2630344058337938,0.0
41158457,0,0,0.058605734,3.9512208,138,-0.2501619357044483,0.0,0.0,0.0
0,0,0,0.0,1.5849625,3,-0.8319075069482468,0.0,0.0,0.6629650127224294
88493564,0,0,0.088319086,3.3324292,27,-0.7284860720604605,0.0,0.0,0.6629650127224294
46342206,1,0,0.025865877,5.579172,808,2.6370197882462554,0.0,0.0,0.0
46342206,0,0,0.05645161,3.566428,32,-0.7069399397921715,0.0,2.662965012722429,0.0
0,0,0,0.013643523,5.88773,447,1.0813890384758018,0.0,0.0,0.0
46342206,0,0,0.019753207,5.5347157,203,0.029937783783306585,0.0,0.0,0.0
41161806,0,0,0.053457815,4.5559974,241,0.19368838902230173,3.2479275134435857,2.662965012722429,0.0
41244607,0,0,0.0,3.5849626,12,-0.793124468865327,0.0,0.0,0.0
43750207,0,0,0.015503876,5.516486,130,-0.2846357473337104,0.0,0.0,0.0
46342230,0,0,0.05860806,4.217912,78,-0.5087155229239143,0.0,0.0,0.0
42367843,0,0,0.07862551,4.1102476,102,-0.4052940880361279,0.0,0.0,0.6629650127224294
46342244,0,0,0.016724542,5.7881618,412,0.9305661125977799,0.0,0.0,0.0
43750244,0,0,0.06039489,3.8559048,42,-0.6638476752555938,0.0,0.0,0.6629650127224294
0,0,1,0.05185185,4.1984754,55,-0.6078277313580429,0.0,0.0,0.6629650127224294
104316645,0,0,0.0,2.5849626,6,-0.8189798275872735,0.0,0.0,0.6629650127224294
104230245,0,0,0.07293869,3.7527592,44,-0.6552292223482784,0.0,0.0,0.0
0,0,0,0.1368174,3.777637,285,0.3832943529832435,0.0,0.0,0.6629650127224294
41160046,0,0,0.061226837,4.591345,660,1.9992542731049059,0.0,0.0,0.6629650127224294
0,1,0,0.054435484,3.628928,32,0.0,0.0,0.0,0.0
41762478,0,0,0.0,1.5849625,3,-1.0450598885463283,0.0,0.0,0.0
0,0,0,0.013924051,5.3263187,80,0.9666803969053537,1.3219280948873624,0.7369655941662062,0.0
43749697,1,0,0.01368421,5.229716,76,0.8621744080507208,0.0,0.7369655941662062,0.0
43749697,0,0,0.014675053,5.0323033,54,0.2873914693502403,0.0,0.0,0.0
